"","schid","Public","TCSHORT","STRATIO","STIDSTD","Female","LangAtHome","PARED","HOMEPOS","IMMIG","PV1MATH","cycle"
"346",21,1,-1.4551,13.8913,84004619,1,1,16,0.552,1,425.85,1
"347",21,1,-1.4551,13.8913,84003680,0,0,12,-0.8742,1,459.04,1
"348",21,1,-1.4551,13.8913,84001068,0,1,12,-0.3434,1,561.868,1
"349",21,1,-1.4551,13.8913,84005944,1,1,16,0.4127,1,604.971,1
"350",21,1,-1.4551,13.8913,84001503,1,1,16,2.2014,1,548.441,1
"351",21,1,-1.4551,13.8913,84001655,0,1,12,-2.0528,1,490.787,1
"352",21,1,-1.4551,13.8913,84004492,1,1,16,-0.8581,1,586.872,1
"353",21,1,-1.4551,13.8913,84006837,0,1,12,-1.096,1,526.185,1
"354",21,1,-1.4551,13.8913,84005927,1,1,14,-1.0687,1,403.475,1
"355",21,1,-1.4551,13.8913,84008185,1,1,12,-1.4521,1,295.492,1
"356",21,1,-1.4551,13.8913,84006708,0,1,16,-1.165,1,464.376,1
"357",21,1,-1.4551,13.8913,84007301,0,1,12,-0.2546,1,457.412,1
"358",21,1,-1.4551,13.8913,84000771,1,1,12,-2.2199,1,349.283,1
"359",21,1,-1.4551,13.8913,84002995,1,1,12,0.0984,1,479.761,1
"360",21,1,-1.4551,13.8913,84002427,1,1,16,0.165,1,468.14,1
"361",23,1,-1.4551,14.6,84006092,1,1,9,-1.5894,0,317.49,1
"362",23,1,-1.4551,14.6,84006331,1,0,6,-1.3852,0,469.549,1
"363",23,1,-1.4551,14.6,84000393,0,0,12,-2.2836,0,413.323,1
"364",23,1,-1.4551,14.6,84005909,0,0,16,0.3394,0,601.516,1
"365",23,1,-1.4551,14.6,84007351,1,1,16,-0.3623,1,361.41,1
"366",23,1,-1.4551,14.6,84005446,0,1,12,0.4771,0,474.591,1
"367",23,1,-1.4551,14.6,84006332,0,1,16,-0.0983,1,575.664,1
"368",23,1,-1.4551,14.6,84003444,1,0,12,0.8813,0,519.286,1
"369",23,1,-1.4551,14.6,84001362,1,0,16,0.606,0,669.634,1
"370",23,1,-1.4551,14.6,84004366,0,1,16,0.2292,1,386.609,1
"371",23,1,-1.4551,14.6,84004595,1,1,16,0.9036,1,534.38,1
"372",23,1,-1.4551,14.6,84006508,1,0,9,-0.0334,1,474.523,1
"373",23,1,-1.4551,14.6,84004690,1,1,16,0.7701,1,422.328,1
"374",23,1,-1.4551,14.6,84003197,0,1,16,1.1098,1,584.061,1
"375",23,1,-1.4551,14.6,84000523,1,1,16,-0.0478,1,549.457,1
"376",23,1,-1.4551,14.6,84003275,1,1,12,-1.5326,1,477.462,1
"377",23,1,-1.4551,14.6,84002380,1,1,16,0.026,1,671.428,1
"378",23,1,-1.4551,14.6,84000583,0,1,12,-0.5775,1,568.272,1
"379",23,1,-1.4551,14.6,84001672,0,1,16,2.9718,1,456.116,1
"380",23,1,-1.4551,14.6,84000374,1,1,9,-1.3971,0,434.146,1
"381",14,1,0.8371,18.7727,84004613,1,1,12,-1.7029,1,356.479,1
"382",14,1,0.8371,18.7727,84000336,1,1,14,-0.1938,1,456.534,1
"383",14,1,0.8371,18.7727,84005483,1,1,12,-0.2947,1,399.581,1
"384",14,1,0.8371,18.7727,84003627,1,1,16,0.4875,1,423.298,1
"385",14,1,0.8371,18.7727,84004205,0,1,16,-0.0491,1,507.124,1
"386",14,1,0.8371,18.7727,84007307,0,1,12,-0.4592,1,441.494,1
"387",14,1,0.8371,18.7727,84003801,1,1,12,-0.5513,1,442.922,1
"388",14,1,0.8371,18.7727,84005381,0,1,16,-0.8506,1,466.442,1
"389",14,1,0.8371,18.7727,84002426,1,1,16,0.4523,1,661.021,1
"390",14,1,0.8371,18.7727,84001809,1,1,16,-0.7488,1,495.084,1
"391",14,1,0.8371,18.7727,84006042,1,1,12,-0.8172,0,483.724,1
"392",14,1,0.8371,18.7727,84001386,0,1,14,-0.9919,1,359.206,1
"393",14,1,0.8371,18.7727,84007005,0,1,16,1.3855,1,337.365,1
"394",14,1,0.8371,18.7727,84002900,0,1,12,-1.1687,1,541.092,1
"395",14,1,0.8371,18.7727,84004345,0,1,16,-0.6236,1,602.484,1
"396",14,1,0.8371,18.7727,84005874,1,1,16,0.2514,1,595.393,1
"397",14,1,0.8371,18.7727,84004369,1,1,16,-0.1243,1,535.657,1
"398",14,1,0.8371,18.7727,84000191,0,1,16,-0.0822,1,476.254,1
"399",14,1,0.8371,18.7727,84006005,0,1,16,3.3932,1,495.596,1
"400",14,1,0.8371,18.7727,84002870,1,1,14,2.2762,1,359.396,1
"401",25,1,-1.4551,44,84000609,0,1,12,-1.2078,1,416.599,1
"402",25,1,-1.4551,44,84003137,0,1,12,-1.3166,1,527.354,1
"403",25,1,-1.4551,44,84000970,1,1,16,-8e-04,1,396.876,1
"404",25,1,-1.4551,44,84006575,0,1,16,-1.8409,1,279.997,1
"405",25,1,-1.4551,44,84006599,0,1,12,-0.4534,1,389.446,1
"406",25,1,-1.4551,44,84004413,0,1,16,-1.1836,1,383.24,1
"407",25,1,-1.4551,44,84004453,0,1,12,-0.1972,1,519.634,1
"408",25,1,-1.4551,44,84006236,0,1,14,-1.5379,1,381.033,1
"409",25,1,-1.4551,44,84005813,1,1,16,0.311,1,531.919,1
"410",25,1,-1.4551,44,84003852,1,1,16,-0.5785,1,454.605,1
"411",25,1,-1.4551,44,84002793,1,1,12,-2.2338,1,493.433,1
"412",25,1,-1.4551,44,84002191,1,1,14,-1.0048,1,446.323,1
"413",25,1,-1.4551,44,84006187,1,1,12,-1.8188,1,454.074,1
"414",25,1,-1.4551,44,84006741,0,1,12,-0.7065,1,454.493,1
"415",25,1,-1.4551,44,84006664,0,1,14,-0.9289,1,395.746,1
"416",25,1,-1.4551,44,84003131,0,1,12,-1.2448,1,451.844,1
"417",25,1,-1.4551,44,84007903,1,1,14,-2.167,1,375.611,1
"418",25,1,-1.4551,44,84007750,1,1,12,-0.5534,1,352.09,1
"419",25,1,-1.4551,44,84004121,0,1,14,-2.5181,1,432.954,1
"420",25,1,-1.4551,44,84000983,0,1,14,-0.6331,1,580.268,1
"421",16,1,-1.4551,22.5556,84008590,1,1,14,-0.4407,1,421.379,1
"422",16,1,-1.4551,22.5556,84006375,0,0,16,-0.3408,0,601.906,1
"423",16,1,-1.4551,22.5556,84006665,0,0,16,0.3473,0,633.604,1
"424",16,1,-1.4551,22.5556,84003312,1,1,12,0.336,0,493.502,1
"425",16,1,-1.4551,22.5556,84005904,0,1,12,0.3007,0,496.91,1
"426",16,1,-1.4551,22.5556,84002655,1,1,16,-0.055,1,534.553,1
"427",16,1,-1.4551,22.5556,84004685,0,1,12,0.4061,0,504.25,1
"428",16,1,-1.4551,22.5556,84003445,1,1,16,-0.5709,1,323.917,1
"429",16,1,-1.4551,22.5556,84003821,0,1,16,0.3119,1,477.694,1
"430",16,1,-1.4551,22.5556,84003700,0,0,16,-0.3601,0,635.952,1
"431",16,1,-1.4551,22.5556,84003619,0,1,12,0.5471,0,591.88,1
"432",16,1,-1.4551,22.5556,84005379,0,1,16,0.5702,1,484.783,1
"433",16,1,-1.4551,22.5556,84004000,0,1,16,-1.1146,0,516.989,1
"434",16,1,-1.4551,22.5556,84001215,1,0,12,-0.0351,0,513.386,1
"435",16,1,-1.4551,22.5556,84002726,0,0,6,-1.8364,0,372.555,1
"436",16,1,-1.4551,22.5556,84004234,0,0,12,-0.1517,0,357.291,1
"437",16,1,-1.4551,22.5556,84005583,0,1,16,-0.6456,0,378.555,1
"438",16,1,-1.4551,22.5556,84003008,1,0,16,0.629,0,389.52,1
"439",16,1,-1.4551,22.5556,84007222,0,1,12,-0.0572,0,597.501,1
"440",16,1,-1.4551,22.5556,84005312,0,1,16,0.4844,0,523.989,1
"441",18,1,1.5435,14.6471,84001808,1,1,16,-0.7012,1,397.438,1
"442",18,1,1.5435,14.6471,84001377,0,1,9,-1.5099,1,312.655,1
"443",18,1,1.5435,14.6471,84004592,1,1,9,-1.3894,1,518.38,1
"444",18,1,1.5435,14.6471,84002879,1,1,9,-0.3447,1,301.465,1
"445",18,1,1.5435,14.6471,84000104,0,1,16,-0.0261,1,441.922,1
"446",18,1,1.5435,14.6471,84003088,1,1,12,0.0506,1,443.37,1
"447",18,1,1.5435,14.6471,84008202,0,1,12,-2.6105,1,441.24,1
"448",18,1,1.5435,14.6471,84004314,0,1,12,-0.9537,1,405.379,1
"449",18,1,1.5435,14.6471,84006590,0,1,12,-1.059,1,484.528,1
"450",18,1,1.5435,14.6471,84001770,1,1,14,0.3786,1,436.207,1
"451",18,1,1.5435,14.6471,84005468,1,1,12,-0.0102,1,482.814,1
"452",18,1,1.5435,14.6471,84006004,0,1,16,-0.0345,1,529.592,1
"453",18,1,1.5435,14.6471,84002268,1,1,16,1.0509,1,427.999,1
"454",18,1,1.5435,14.6471,84007487,1,1,12,-1.2173,1,375.092,1
"455",18,1,1.5435,14.6471,84000101,0,1,12,-3.113,1,378.597,1
"456",18,1,1.5435,14.6471,84000799,0,1,3,-1.6897,1,411.575,1
"457",18,1,1.5435,14.6471,84001381,0,1,14,-0.0522,1,246.54,1
"458",18,1,1.5435,14.6471,84007490,1,1,12,-0.4079,1,327.872,1
"459",18,1,1.5435,14.6471,84003610,0,1,12,-0.2338,1,329.452,1
"460",18,1,1.5435,14.6471,84000387,1,1,14,-0.8101,1,330.918,1
"461",11,1,-0.3265,17.3214,84000591,0,1,14,1.0435,1,508.158,1
"462",11,1,-0.3265,17.3214,84007743,1,1,14,-1.4215,1,482.913,1
"463",11,1,-0.3265,17.3214,84008170,0,1,12,0.5415,1,666.104,1
"464",11,1,-0.3265,17.3214,84006146,0,1,16,1.529,1,528.51,1
"465",11,1,-0.3265,17.3214,84000247,1,1,16,1.3999,1,504.957,1
"466",11,1,-0.3265,17.3214,84001214,1,1,12,1.0054,0,599.063,1
"467",11,1,-0.3265,17.3214,84002782,1,1,16,-2.9623,1,445.754,1
"468",11,1,-0.3265,17.3214,84006259,1,1,12,2.3573,1,585.973,1
"469",11,1,-0.3265,17.3214,84006014,0,1,16,-0.18,1,586.919,1
"470",11,1,-0.3265,17.3214,84003240,0,1,16,0.466,1,608.023,1
"471",11,1,-0.3265,17.3214,84003799,1,1,16,-0.0978,1,515.929,1
"472",11,1,-0.3265,17.3214,84003631,1,1,14,0.7542,1,517.275,1
"473",11,1,-0.3265,17.3214,84003966,0,1,16,-0.3134,1,403.68,1
"474",11,1,-0.3265,17.3214,84004850,0,1,12,2.9585,1,664.598,1
"475",11,1,-0.3265,17.3214,84001739,1,1,16,1.33,1,504.225,1
"476",11,1,-0.3265,17.3214,84005981,0,1,16,-0.1589,1,477.368,1
"477",11,1,-0.3265,17.3214,84002644,0,1,16,0.4713,1,600.996,1
"478",11,1,-0.3265,17.3214,84005840,1,1,16,2.0788,1,576.57,1
"479",11,1,-0.3265,17.3214,84001220,0,1,16,0.147,0,669.458,1
"480",11,1,-0.3265,17.3214,84005546,1,1,12,-1.0668,1,480.122,1
"481",6,1,0.592,3.8387,84004523,1,1,16,0.0525,1,598.741,1
"482",6,1,0.592,3.8387,84004856,0,1,14,1.451,1,377.347,1
"483",6,1,0.592,3.8387,84007451,0,1,16,-0.5593,1,494.226,1
"484",6,1,0.592,3.8387,84001579,0,1,16,-0.6416,1,443.498,1
"485",6,1,0.592,3.8387,84003795,0,1,12,-0.2777,1,301.672,1
"486",6,1,0.592,3.8387,84002267,1,1,16,1.5242,1,406.446,1
"487",6,1,0.592,3.8387,84001657,0,1,16,-0.1074,1,408.853,1
"488",6,1,0.592,3.8387,84001416,1,1,12,-0.3746,1,535.047,1
"489",6,1,0.592,3.8387,84007294,0,1,16,-1.2267,1,295.688,1
"490",6,1,0.592,3.8387,84005711,1,1,16,-0.1569,1,435.713,1
"491",6,1,0.592,3.8387,84002374,0,0,16,0.3605,1,584.183,1
"492",6,1,0.592,3.8387,84006090,0,1,14,-2.6036,1,377.284,1
"493",6,1,0.592,3.8387,84002121,1,1,12,-0.2154,1,421.821,1
"494",6,1,0.592,3.8387,84003840,1,1,16,-0.1389,1,334.837,1
"495",6,1,0.592,3.8387,84002557,0,0,12,-1.3126,0,357.526,1
"496",6,1,0.592,3.8387,84003692,0,1,16,0.8225,1,558.606,1
"497",6,1,0.592,3.8387,84003269,0,1,16,0.5231,1,650.309,1
"498",6,1,0.592,3.8387,84004499,1,1,12,-0.005,1,391.022,1
"499",6,1,0.592,3.8387,84006484,1,1,12,-1.2494,1,373.679,1
"500",6,1,0.592,3.8387,84007378,1,1,16,-1.2822,1,301.445,1
"501",30,1,-0.3657,21.7949,84005802,0,1,14,-0.1189,1,529.524,2
"502",30,1,-0.3657,21.7949,84004459,1,1,14,-1.3368,1,504.144,2
"503",30,1,-0.3657,21.7949,84007172,1,1,12,2.3296,1,491.047,2
"504",30,1,-0.3657,21.7949,84002374,0,1,16,0.4835,1,545.131,2
"505",30,1,-0.3657,21.7949,84002406,0,1,12,-0.3244,1,484.607,2
"506",30,1,-0.3657,21.7949,84009354,1,1,12,0.6295,1,454.893,2
"507",30,1,-0.3657,21.7949,84010228,0,1,14,1.0806,1,552.658,2
"508",30,1,-0.3657,21.7949,84006902,0,1,16,1.473,1,499.752,2
"509",30,1,-0.3657,21.7949,84002221,1,1,16,0.5369,1,516.049,2
"510",30,1,-0.3657,21.7949,84008206,1,0,16,1.2009,0,515.976,2
"511",30,1,-0.3657,21.7949,84010189,1,1,16,1.837,1,691.809,2
"512",30,1,-0.3657,21.7949,84009915,0,1,12,-0.5995,0,544.703,2
"513",30,1,-0.3657,21.7949,84009941,1,1,16,1.0475,1,424.721,2
"514",30,1,-0.3657,21.7949,84008747,1,1,12,2.3191,1,435.456,2
"515",30,1,-0.3657,21.7949,84006718,1,1,16,-1.5394,1,454.128,2
"516",30,1,-0.3657,21.7949,84009157,1,1,16,3.6473,1,606.361,2
"517",30,1,-0.3657,21.7949,84011116,0,1,16,1.6156,1,621.586,2
"518",30,1,-0.3657,21.7949,84008495,0,1,14,0.3567,1,461.702,2
"519",30,1,-0.3657,21.7949,84002144,1,1,14,0.4614,1,632.226,2
"520",30,1,-0.3657,21.7949,84005025,1,1,16,-0.1375,1,470.323,2
"521",28,1,-0.4427,15.4274,84003046,1,1,16,0.6754,1,515.597,2
"522",28,1,-0.4427,15.4274,84007567,0,1,16,0.2356,1,572.206,2
"523",28,1,-0.4427,15.4274,84010535,0,1,14,1.1712,1,544.396,2
"524",28,1,-0.4427,15.4274,84008283,1,1,16,1.9694,1,544.12,2
"525",28,1,-0.4427,15.4274,84011244,0,1,14,0.1242,1,721.323,2
"526",28,1,-0.4427,15.4274,84007862,1,1,16,1.9915,1,455.719,2
"527",28,1,-0.4427,15.4274,84004966,0,1,16,0.5692,1,576.038,2
"528",28,1,-0.4427,15.4274,84007114,0,1,12,-2.2608,1,415.2,2
"529",28,1,-0.4427,15.4274,84001153,1,1,16,-0.3929,1,523.091,2
"530",28,1,-0.4427,15.4274,84009620,1,1,16,1.4965,1,509.364,2
"531",28,1,-0.4427,15.4274,84002442,1,1,16,0.2076,1,554.803,2
"532",28,1,-0.4427,15.4274,84000102,0,1,16,0.1601,1,537.093,2
"533",28,1,-0.4427,15.4274,84010983,0,1,16,2.603,1,719.892,2
"534",28,1,-0.4427,15.4274,84009331,0,1,16,0.6453,1,578.418,2
"535",28,1,-0.4427,15.4274,84002232,1,1,12,-0.6471,1,397.418,2
"536",28,1,-0.4427,15.4274,84002980,0,1,16,1.12,1,502.228,2
"537",28,1,-0.4427,15.4274,84003662,0,1,16,0.6928,0,548.651,2
"538",28,1,-0.4427,15.4274,84002237,0,1,16,2.1674,0,557.859,2
"539",28,1,-0.4427,15.4274,84003800,0,1,16,2.8401,1,644.716,2
"540",28,1,-0.4427,15.4274,84009245,1,1,16,0.1866,1,556.296,2
"541",42,1,0.1122,17.4211,84011188,0,1,16,1.3429,1,506.739,2
"542",42,1,0.1122,17.4211,84001472,1,1,16,1.1108,1,473.051,2
"543",42,1,0.1122,17.4211,84011261,0,1,12,2.2135,1,442.003,2
"544",42,1,0.1122,17.4211,84008958,0,1,12,-0.9643,1,532.154,2
"545",42,1,0.1122,17.4211,84006235,1,1,16,0.2747,1,482.734,2
"546",42,1,0.1122,17.4211,84004423,0,1,14,0.0744,1,493.621,2
"547",42,1,0.1122,17.4211,84008765,1,0,14,0.4012,0,402.933,2
"548",42,1,0.1122,17.4211,84008306,1,1,12,-0.5073,1,454.571,2
"549",42,1,0.1122,17.4211,84007498,1,1,12,0.4924,1,460.283,2
"550",42,1,0.1122,17.4211,84009977,0,1,14,-0.0936,1,452.391,2
"551",42,1,0.1122,17.4211,84002125,0,1,9,-0.2196,1,369.346,2
"552",42,1,0.1122,17.4211,84006677,1,1,14,1.6175,1,462.933,2
"553",42,1,0.1122,17.4211,84001821,1,1,14,0.8233,1,465.366,2
"554",42,1,0.1122,17.4211,84005913,1,1,16,-0.0809,1,516.101,2
"555",42,1,0.1122,17.4211,84000548,0,1,12,-0.0786,1,552.87,2
"556",42,1,0.1122,17.4211,84001443,0,1,12,-0.4184,1,504.704,2
"557",42,1,0.1122,17.4211,84008960,1,1,14,0.3055,1,461.847,2
"558",42,1,0.1122,17.4211,84003376,0,1,12,-0.0243,1,512.494,2
"559",42,1,0.1122,17.4211,84010544,1,1,16,0.5271,1,409.728,2
"560",42,1,0.1122,17.4211,84003945,1,1,16,1.2647,1,454.124,2
"561",41,1,-1.6823,17.6045,84005312,1,1,14,-0.3879,1,517.945,2
"562",41,1,-1.6823,17.6045,84003743,1,1,16,0.6509,1,453.232,2
"563",41,1,-1.6823,17.6045,84003051,0,1,16,0.9202,1,573.861,2
"564",41,1,-1.6823,17.6045,84010231,1,1,16,1.5929,1,537.568,2
"565",41,1,-1.6823,17.6045,84001881,0,1,16,0.4135,1,605.857,2
"566",41,1,-1.6823,17.6045,84000638,1,1,14,1.8521,1,562.801,2
"567",41,1,-1.6823,17.6045,84008149,0,1,12,-0.0903,1,470.315,2
"568",41,1,-1.6823,17.6045,84011117,1,1,16,1.0262,1,628.951,2
"569",41,1,-1.6823,17.6045,84005077,0,1,16,1.6308,0,685.556,2
"570",41,1,-1.6823,17.6045,84009582,0,1,16,-0.143,1,522.048,2
"571",41,1,-1.6823,17.6045,84004457,0,1,12,-0.2588,1,497.228,2
"572",41,1,-1.6823,17.6045,84008170,0,1,14,0.2018,1,428.8,2
"573",41,1,-1.6823,17.6045,84005849,0,1,16,0.3191,0,534.619,2
"574",41,1,-1.6823,17.6045,84005725,1,1,16,0.8245,1,567.009,2
"575",41,1,-1.6823,17.6045,84006974,0,1,12,0.2431,1,670.529,2
"576",41,1,-1.6823,17.6045,84004994,0,1,16,2.4851,0,578.188,2
"577",41,1,-1.6823,17.6045,84006627,0,1,16,1.2594,1,470.972,2
"578",41,1,-1.6823,17.6045,84001395,1,1,16,1.83,1,642.826,2
"579",41,1,-1.6823,17.6045,84006510,0,1,16,1.0005,1,509.616,2
"580",41,1,-1.6823,17.6045,84002247,0,1,16,0.5535,1,472.24,2
"581",35,1,0.2838,14.9067,84005501,0,1,16,1.602,1,580.287,2
"582",35,1,0.2838,14.9067,84009161,1,1,14,-1.1725,1,375.008,2
"583",35,1,0.2838,14.9067,84006717,0,1,16,-0.3551,0,493.806,2
"584",35,1,0.2838,14.9067,84005424,0,0,12,0.6167,0,443.269,2
"585",35,1,0.2838,14.9067,84011074,1,1,16,1.3063,1,407.217,2
"586",35,1,0.2838,14.9067,84005931,0,1,16,1.5053,1,470.428,2
"587",35,1,0.2838,14.9067,84003846,0,1,16,-0.1472,1,517.889,2
"588",35,1,0.2838,14.9067,84001940,0,1,16,-0.0509,1,473.066,2
"589",35,1,0.2838,14.9067,84004983,0,1,14,-1.8782,1,439.304,2
"590",35,1,0.2838,14.9067,84009074,0,1,14,0.2598,1,294.333,2
"591",35,1,0.2838,14.9067,84010776,1,1,14,-0.5024,1,448.334,2
"592",35,1,0.2838,14.9067,84004932,1,1,12,0.3858,1,587.012,2
"593",35,1,0.2838,14.9067,84005290,1,1,14,0.9089,1,482.356,2
"594",35,1,0.2838,14.9067,84007119,1,1,12,1.524,1,493.594,2
"595",35,1,0.2838,14.9067,84004559,1,1,16,-0.0928,1,555.139,2
"596",35,1,0.2838,14.9067,84010450,0,1,12,-1.2366,1,380.371,2
"597",35,1,0.2838,14.9067,84001008,1,1,14,-0.2183,1,509.576,2
"598",35,1,0.2838,14.9067,84008578,1,1,16,0.3256,1,468.214,2
"599",35,1,0.2838,14.9067,84003204,1,1,16,0.6668,1,493.776,2
"600",35,1,0.2838,14.9067,84009707,0,1,16,2.1834,1,541.198,2
"601",29,1,-1.6823,15.2651,84003207,1,1,14,0.1008,1,490.207,2
"602",29,1,-1.6823,15.2651,84002711,1,1,14,-0.9384,1,445.122,2
"603",29,1,-1.6823,15.2651,84009801,1,1,16,-0.1464,1,439.271,2
"604",29,1,-1.6823,15.2651,84008909,1,1,16,1.1762,1,335.076,2
"605",29,1,-1.6823,15.2651,84009506,1,1,16,0.5545,1,438.157,2
"606",29,1,-1.6823,15.2651,84010760,1,1,12,1.2668,1,443.197,2
"607",29,1,-1.6823,15.2651,84007880,0,1,14,-0.9902,1,336.338,2
"608",29,1,-1.6823,15.2651,84010002,1,1,16,0.004,1,502.412,2
"609",29,1,-1.6823,15.2651,84010687,1,1,16,-2.0612,1,379.451,2
"610",29,1,-1.6823,15.2651,84004020,0,1,16,1.9119,1,488.923,2
"611",29,1,-1.6823,15.2651,84003767,1,1,16,0.6915,1,549.034,2
"612",29,1,-1.6823,15.2651,84010723,1,1,14,-0.2528,1,412.585,2
"613",29,1,-1.6823,15.2651,84002551,0,1,16,1.0642,1,610.919,2
"614",29,1,-1.6823,15.2651,84001362,0,1,16,0.3838,1,563.788,2
"615",29,1,-1.6823,15.2651,84002929,1,1,16,0.5864,0,635.552,2
"616",29,1,-1.6823,15.2651,84004189,0,1,16,-0.9956,1,423.306,2
"617",29,1,-1.6823,15.2651,84000327,0,1,16,-1.1642,1,507.263,2
"618",29,1,-1.6823,15.2651,84000105,0,1,16,0.6917,1,425.315,2
"619",29,1,-1.6823,15.2651,84000430,0,1,16,1.0762,1,494.166,2
"620",29,1,-1.6823,15.2651,84004654,1,1,12,1.088,1,383.948,2
"621",49,1,1.9967,20.8696,84003667,0,1,12,-0.7429,0,372.206,2
"622",49,1,1.9967,20.8696,84000098,1,1,14,0.771,0,442.238,2
"623",49,1,1.9967,20.8696,84003965,1,0,12,-0.5296,1,270.916,2
"624",49,1,1.9967,20.8696,84006070,0,1,9,-0.4641,0,448.716,2
"625",49,1,1.9967,20.8696,84000231,1,1,6,-1.0994,0,377.507,2
"626",49,1,1.9967,20.8696,84009108,1,0,12,2.1309,0,372.117,2
"627",49,1,1.9967,20.8696,84006537,1,0,12,0.4922,0,466.212,2
"628",49,1,1.9967,20.8696,84009761,1,0,16,0.9443,0,276.42,2
"629",49,1,1.9967,20.8696,84001300,0,1,12,-1.6456,1,418.338,2
"630",49,1,1.9967,20.8696,84000568,1,1,12,-0.5159,1,427.128,2
"631",49,1,1.9967,20.8696,84009131,0,0,12,0.2607,0,467.669,2
"632",49,1,1.9967,20.8696,84003314,1,1,12,-0.5126,1,463.989,2
"633",49,1,1.9967,20.8696,84009643,0,1,12,-0.9534,1,467.156,2
"634",49,1,1.9967,20.8696,84001556,0,1,14,-0.5068,0,555.204,2
"635",49,1,1.9967,20.8696,84009893,1,1,14,0.3743,1,442.202,2
"636",49,1,1.9967,20.8696,84000254,0,1,12,-0.8198,1,515.43,2
"637",49,1,1.9967,20.8696,84007353,0,1,12,-0.9047,0,375.011,2
"638",49,1,1.9967,20.8696,84001021,0,1,12,0.5394,1,394.197,2
"639",49,1,1.9967,20.8696,84003330,0,0,12,0.399,0,318.115,2
"640",49,1,1.9967,20.8696,84009952,0,1,14,1.3164,1,476.394,2
"641",45,1,-0.8076,14.3677,84002680,0,0,9,-0.6405,0,385.38,2
"642",45,1,-0.8076,14.3677,84001396,0,1,14,-0.7934,1,292.916,2
"643",45,1,-0.8076,14.3677,84007882,0,1,16,-0.6647,1,308.133,2
"644",45,1,-0.8076,14.3677,84004032,1,0,16,-0.7827,0,341.021,2
"645",45,1,-0.8076,14.3677,84008466,1,0,12,-0.9635,0,461.348,2
"646",45,1,-0.8076,14.3677,84008304,1,1,3,-0.321,1,469.345,2
"647",45,1,-0.8076,14.3677,84003056,0,1,9,1.5074,1,411.036,2
"648",45,1,-0.8076,14.3677,84010959,0,0,12,0.7817,0,508.742,2
"649",45,1,-0.8076,14.3677,84010587,0,1,14,0.5773,1,300.615,2
"650",45,1,-0.8076,14.3677,84009390,0,0,16,-0.4266,0,469.122,2
"651",45,1,-0.8076,14.3677,84004302,1,0,3,-1.4941,0,435.29,2
"652",45,1,-0.8076,14.3677,84009106,0,0,6,-2.4324,0,345.018,2
"653",45,1,-0.8076,14.3677,84002276,1,0,14,-2.0263,1,273.477,2
"654",45,1,-0.8076,14.3677,84005982,1,1,6,-0.9762,0,477.465,2
"655",45,1,-0.8076,14.3677,84005944,1,1,9,-0.246,0,427.427,2
"656",45,1,-0.8076,14.3677,84002923,0,0,12,-1.0646,0,439.445,2
"657",45,1,-0.8076,14.3677,84004969,1,0,9,-1.6459,0,401.513,2
"658",45,1,-0.8076,14.3677,84004106,0,0,9,-2.9784,0,396.629,2
"659",45,1,-0.8076,14.3677,84010370,1,0,9,-0.3277,1,357.101,2
"660",45,1,-0.8076,14.3677,84003692,1,0,16,-1.5409,1,330.21,2
"661",48,1,-0.1779,23.9827,84003017,0,1,12,-1.8788,0,372.532,2
"662",48,1,-0.1779,23.9827,84000714,1,1,12,-0.3503,1,452.691,2
"663",48,1,-0.1779,23.9827,84010532,0,1,9,-2.3059,0,323.225,2
"664",48,1,-0.1779,23.9827,84003284,1,0,12,-0.0724,0,471.449,2
"665",48,1,-0.1779,23.9827,84004746,1,1,14,1.3016,0,494.143,2
"666",48,1,-0.1779,23.9827,84007326,1,1,14,-0.7179,0,409.416,2
"667",48,1,-0.1779,23.9827,84005568,0,0,3,-1.5239,0,431.853,2
"668",48,1,-0.1779,23.9827,84004853,1,1,16,-0.1687,1,623.229,2
"669",48,1,-0.1779,23.9827,84002248,1,1,12,-0.6269,0,369.645,2
"670",48,1,-0.1779,23.9827,84004154,1,1,12,-1.7574,0,370.223,2
"671",48,1,-0.1779,23.9827,84002185,1,0,14,-1.5481,0,424.087,2
"672",48,1,-0.1779,23.9827,84004836,1,1,12,-1.2319,1,528.808,2
"673",48,1,-0.1779,23.9827,84001517,1,1,16,0.143,1,496.906,2
"674",48,1,-0.1779,23.9827,84004334,0,1,16,0.0549,1,466.798,2
"675",48,1,-0.1779,23.9827,84002233,0,0,16,1.6916,0,479.875,2
"676",48,1,-0.1779,23.9827,84003513,0,1,16,0.9328,1,557.498,2
"677",48,1,-0.1779,23.9827,84004874,1,1,12,-1.2002,1,365.228,2
"678",48,1,-0.1779,23.9827,84010560,1,0,6,1.8201,0,387.758,2
"679",48,1,-0.1779,23.9827,84001576,1,1,16,2.2479,0,476.936,2
"680",48,1,-0.1779,23.9827,84005663,0,1,14,-0.4413,0,375.723,2
"681",43,1,0.4574,19.2267,84002228,1,1,16,-0.0802,1,500.522,2
"682",43,1,0.4574,19.2267,84004142,0,1,16,-0.8503,1,550.411,2
"683",43,1,0.4574,19.2267,84001353,0,1,16,2.7358,1,518.284,2
"684",43,1,0.4574,19.2267,84010575,0,1,16,1.7089,1,627.09,2
"685",43,1,0.4574,19.2267,84003613,1,0,9,0.0896,0,420.149,2
"686",43,1,0.4574,19.2267,84004873,1,1,16,2.4731,1,435.104,2
