ChildID,SchoolId,Male,Race,SES,FLunch,Age,cycle,time,y,id,sid
10010743,1902,1,Hispanic,-0.892,89,64.47,1,11,117.7551,460,54
10010747,1078,1,Hispanic,0.2665,84,61.4,1,0,39.4943,44,5
10010747,1078,1,Hispanic,0.2665,84,61.4,1,1,45.4587,44,5
10010747,1078,1,Hispanic,0.2665,84,61.4,1,2,50.491,44,5
10010747,1078,1,Hispanic,0.2665,84,61.4,1,3,62.6207,44,5
10010747,1078,1,Hispanic,0.2665,84,61.4,1,4,74.2164,44,5
10010747,1078,1,Hispanic,0.2665,84,61.4,1,5,84.7553,44,5
10010747,1078,1,Hispanic,0.2665,84,61.4,1,7,112.8448,44,5
10010747,1078,1,Hispanic,0.2665,84,61.4,1,9,104.8894,44,5
10010747,1078,1,Hispanic,0.2665,84,61.4,1,11,102.3483,44,5
10010749,1289,1,Hispanic,-1.61,99,64.3,1,0,43.6657,127,14
10010749,1289,1,Hispanic,-1.61,99,64.3,1,1,51.7579,127,14
10010749,1289,1,Hispanic,-1.61,99,64.3,1,2,58.3866,127,14
10010749,1289,1,Hispanic,-1.61,99,64.3,1,3,58.4056,127,14
10010749,1289,1,Hispanic,-1.61,99,64.3,1,4,68.1253,127,14
10010749,1289,1,Hispanic,-1.61,99,64.3,1,5,79.2958,127,14
10010749,1289,1,Hispanic,-1.61,99,64.3,1,7,92.0346,127,14
10010749,1289,1,Hispanic,-1.61,99,64.3,1,9,108.0148,127,14
10010749,1289,1,Hispanic,-1.61,99,64.3,1,11,107.6238,127,14
10010814,1226,1,Black,-0.085,83,64.1,1,0,44.9783,112,13
10010814,1226,1,Black,-0.085,83,64.1,1,1,73.4853,112,13
10010814,1226,1,Black,-0.085,83,64.1,1,2,78.4714,112,13
10010814,1226,1,Black,-0.085,83,64.1,1,3,99.7388,112,13
10010814,1226,1,Black,-0.085,83,64.1,1,4,107.5726,112,13
10010814,1226,1,Black,-0.085,83,64.1,1,5,119.1033,112,13
10010814,1226,1,Black,-0.085,83,64.1,1,7,132.1932,112,13
10010814,1226,1,Black,-0.085,83,64.1,1,9,143.0005,112,13
10010814,1226,1,Black,-0.085,83,64.1,1,11,148.3826,112,13
10010829,1547,1,Hispanic,0.0426,95,67.33,1,0,52.2735,239,28
10010829,1547,1,Hispanic,0.0426,95,67.33,1,1,62.8894,239,28
10010829,1547,1,Hispanic,0.0426,95,67.33,1,2,71.1151,239,28
10010829,1547,1,Hispanic,0.0426,95,67.33,1,3,83.0428,239,28
10010829,1547,1,Hispanic,0.0426,95,67.33,1,4,93.5959,239,28
10010829,1547,1,Hispanic,0.0426,95,67.33,1,5,100.0106,239,28
10010829,1547,1,Hispanic,0.0426,95,67.33,1,7,109.7803,239,28
10010829,1547,1,Hispanic,0.0426,95,67.33,1,9,124.7011,239,28
10010829,1547,1,Hispanic,0.0426,95,67.33,1,11,142.3839,239,28
10010853,2115,1,Hispanic,-1.09,83,65.8,1,0,41.4187,556,65
10010853,2115,1,Hispanic,-1.09,83,65.8,1,1,60.5165,556,65
10010853,2115,1,Hispanic,-1.09,83,65.8,1,2,65.5863,556,65
10010853,2115,1,Hispanic,-1.09,83,65.8,1,3,84.6888,556,65
10010853,2115,1,Hispanic,-1.09,83,65.8,1,4,85.5084,556,65
10010853,2115,1,Hispanic,-1.09,83,65.8,1,5,107.048,556,65
10010853,2115,1,Hispanic,-1.09,83,65.8,1,7,105.1932,556,65
10010853,2115,1,Hispanic,-1.09,83,65.8,1,9,125.6239,556,65
10010853,2115,1,Hispanic,-1.09,83,65.8,1,11,114.1508,556,65
10010872,1332,1,Hispanic,-0.523,90,62.13,1,0,42.3689,146,17
10010872,1332,1,Hispanic,-0.523,90,62.13,1,1,49.3205,146,17
10010872,1332,1,Hispanic,-0.523,90,62.13,1,2,56.5431,146,17
10010872,1332,1,Hispanic,-0.523,90,62.13,1,3,59.8796,146,17
10010872,1332,1,Hispanic,-0.523,90,62.13,1,4,67.1008,146,17
10010872,1332,1,Hispanic,-0.523,90,62.13,1,5,67.9475,146,17
10010872,1332,1,Hispanic,-0.523,90,62.13,1,7,66.2437,146,17
10010872,1332,1,Hispanic,-0.523,90,62.13,1,9,82.5699,146,17
10010872,1332,1,Hispanic,-0.523,90,62.13,1,11,120.9707,146,17
10010919,1208,1,White,-0.002,100,71.8,1,0,53.5555,103,12
10010919,1208,1,White,-0.002,100,71.8,1,1,77.0071,103,12
10010919,1208,1,White,-0.002,100,71.8,1,2,85.2906,103,12
10010919,1208,1,White,-0.002,100,71.8,1,3,105.1946,103,12
10010919,1208,1,White,-0.002,100,71.8,1,4,104.9429,103,12
10010919,1208,1,White,-0.002,100,71.8,1,5,114.5259,103,12
10010919,1208,1,White,-0.002,100,71.8,1,7,115.2466,103,12
10010919,1208,1,White,-0.002,100,71.8,1,9,133.202,103,12
10010919,1208,1,White,-0.002,100,71.8,1,11,136.6838,103,12
10010932,1772,1,Black,-0.614,100,68.07,1,0,58.4206,366,42
10010932,1772,1,Black,-0.614,100,68.07,1,1,79.5778,366,42
10010932,1772,1,Black,-0.614,100,68.07,1,2,104.4312,366,42
10010932,1772,1,Black,-0.614,100,68.07,1,3,108.5475,366,42
10010932,1772,1,Black,-0.614,100,68.07,1,4,107.9541,366,42
10010932,1772,1,Black,-0.614,100,68.07,1,5,131.7841,366,42
10010932,1772,1,Black,-0.614,100,68.07,1,7,127.7319,366,42
10010932,1772,1,Black,-0.614,100,68.07,1,9,137.5949,366,42
10010932,1772,1,Black,-0.614,100,68.07,1,11,144.8393,366,42
10010937,1725,1,White,1.608,82,69.57,1,0,70.941,352,41
10010937,1725,1,White,1.608,82,69.57,1,1,81.711,352,41
10010937,1725,1,White,1.608,82,69.57,1,2,112.3063,352,41
10010937,1725,1,White,1.608,82,69.57,1,3,129.7406,352,41
10010937,1725,1,White,1.608,82,69.57,1,4,140.4739,352,41
10010937,1725,1,White,1.608,82,69.57,1,5,144.3263,352,41
10010937,1725,1,White,1.608,82,69.57,1,7,151.7397,352,41
10010937,1725,1,White,1.608,82,69.57,1,9,152.7637,352,41
10010937,1725,1,White,1.608,82,69.57,1,11,158.8637,352,41
10010939,1066,1,Hispanic,-0.025,100,64.47,1,0,44.253,29,3
10010939,1066,1,Hispanic,-0.025,100,64.47,1,1,47.8006,29,3
10010939,1066,1,Hispanic,-0.025,100,64.47,1,2,53.461,29,3
10010939,1066,1,Hispanic,-0.025,100,64.47,1,3,70.1925,29,3
10010939,1066,1,Hispanic,-0.025,100,64.47,1,4,87.3162,29,3
10010939,1066,1,Hispanic,-0.025,100,64.47,1,5,98.1519,29,3
10010939,1066,1,Hispanic,-0.025,100,64.47,1,7,116.5577,29,3
10010939,1066,1,Hispanic,-0.025,100,64.47,1,9,136.6456,29,3
10010939,1066,1,Hispanic,-0.025,100,64.47,1,11,151.6987,29,3
10010988,1198,1,Black,-0.884,93,61.77,1,0,47.4944,97,11
10010988,1198,1,Black,-0.884,93,61.77,1,1,59.8871,97,11
10010988,1198,1,Black,-0.884,93,61.77,1,2,71.1882,97,11
10010988,1198,1,Black,-0.884,93,61.77,1,3,83.0962,97,11
10010988,1198,1,Black,-0.884,93,61.77,1,4,88.0402,97,11
10010988,1198,1,Black,-0.884,93,61.77,1,5,91.989,97,11
10010988,1198,1,Black,-0.884,93,61.77,1,7,115.6144,97,11
10010988,1198,1,Black,-0.884,93,61.77,1,9,123.2572,97,11
10010988,1198,1,Black,-0.884,93,61.77,1,11,121.5299,97,11
10010994,1567,1,Hispanic,0.0402,81,61.33,1,0,45.87,264,31
10010994,1567,1,Hispanic,0.0402,81,61.33,1,1,51.64,264,31
10010994,1567,1,Hispanic,0.0402,81,61.33,1,2,65.8263,264,31
10010994,1567,1,Hispanic,0.0402,81,61.33,1,3,96.9106,264,31
10010994,1567,1,Hispanic,0.0402,81,61.33,1,4,99.9809,264,31
10010994,1567,1,Hispanic,0.0402,81,61.33,1,5,112.3396,264,31
10010994,1567,1,Hispanic,0.0402,81,61.33,1,7,109.6373,264,31
10010994,1567,1,Hispanic,0.0402,81,61.33,1,9,121.5909,264,31
10010994,1567,1,Hispanic,0.0402,81,61.33,1,11,131.5159,264,31
10011043,1111,1,Hispanic,-0.1,80,62,1,0,48.4015,83,9
10011043,1111,1,Hispanic,-0.1,80,62,1,1,56.6517,83,9
10011043,1111,1,Hispanic,-0.1,80,62,1,2,65.4379,83,9
10011043,1111,1,Hispanic,-0.1,80,62,1,3,75.7057,83,9
10011043,1111,1,Hispanic,-0.1,80,62,1,4,80.9437,83,9
10011043,1111,1,Hispanic,-0.1,80,62,1,5,91.4476,83,9
10011043,1111,1,Hispanic,-0.1,80,62,1,7,109.105,83,9
10011043,1111,1,Hispanic,-0.1,80,62,1,9,110.8115,83,9
10011043,1111,1,Hispanic,-0.1,80,62,1,11,123.8278,83,9
10011059,2326,1,Hispanic,-0.993,84,63.67,1,0,40.9418,670,79
10011059,2326,1,Hispanic,-0.993,84,63.67,1,1,61.8145,670,79
10011059,2326,1,Hispanic,-0.993,84,63.67,1,2,66.1716,670,79
10011059,2326,1,Hispanic,-0.993,84,63.67,1,3,75.8078,670,79
10011059,2326,1,Hispanic,-0.993,84,63.67,1,4,81.1539,670,79
10011059,2326,1,Hispanic,-0.993,84,63.67,1,5,95.4521,670,79
10011059,2326,1,Hispanic,-0.993,84,63.67,1,7,110.5014,670,79
10011059,2326,1,Hispanic,-0.993,84,63.67,1,9,109.5991,670,79
10011059,2326,1,Hispanic,-0.993,84,63.67,1,11,131.0484,670,79
10011081,1554,1,Hispanic,-1.09,89,63.47,1,0,39.3652,244,29
10011081,1554,1,Hispanic,-1.09,89,63.47,1,1,45.0444,244,29
10011081,1554,1,Hispanic,-1.09,89,63.47,1,2,41.7864,244,29
10011081,1554,1,Hispanic,-1.09,89,63.47,1,3,55.5973,244,29
10011081,1554,1,Hispanic,-1.09,89,63.47,1,4,67.5626,244,29
10011081,1554,1,Hispanic,-1.09,89,63.47,1,5,66.7386,244,29
10011081,1554,1,Hispanic,-1.09,89,63.47,1,7,82.609,244,29
10011081,1554,1,Hispanic,-1.09,89,63.47,1,9,82.6216,244,29
10011081,1554,1,Hispanic,-1.09,89,63.47,1,11,75.3199,244,29
10011085,1094,1,Asian,0.0884,76,69.47,1,0,74.7374,56,6
10011085,1094,1,Asian,0.0884,76,69.47,1,1,80.1182,56,6
10011085,1094,1,Asian,0.0884,76,69.47,1,2,94.9186,56,6
10011085,1094,1,Asian,0.0884,76,69.47,1,3,113.2848,56,6
10011085,1094,1,Asian,0.0884,76,69.47,1,4,119.4785,56,6
10011085,1094,1,Asian,0.0884,76,69.47,1,5,122.0232,56,6
10011085,1094,1,Asian,0.0884,76,69.47,1,7,136.365,56,6
10011085,1094,1,Asian,0.0884,76,69.47,1,9,146.4514,56,6
10011085,1094,1,Asian,0.0884,76,69.47,1,11,146.6464,56,6
10011101,2050,1,Hispanic,-1.33,84,59.87,1,0,34.8674,524,62
10011101,2050,1,Hispanic,-1.33,84,59.87,1,1,40.91,524,62
10011101,2050,1,Hispanic,-1.33,84,59.87,1,2,41.1074,524,62
10011101,2050,1,Hispanic,-1.33,84,59.87,1,3,61.1595,524,62
10011101,2050,1,Hispanic,-1.33,84,59.87,1,4,72.7098,524,62
10011101,2050,1,Hispanic,-1.33,84,59.87,1,5,73.4563,524,62
10011101,2050,1,Hispanic,-1.33,84,59.87,1,7,100.64,524,62
10011101,2050,1,Hispanic,-1.33,84,59.87,1,9,89.5931,524,62
10011101,2050,1,Hispanic,-1.33,84,59.87,1,11,112.4879,524,62
10011109,1094,1,Asian,-1.24,76,67.47,1,0,54.4948,57,6
10011109,1094,1,Asian,-1.24,76,67.47,1,1,68.2975,57,6
10011109,1094,1,Asian,-1.24,76,67.47,1,2,107.2297,57,6
10011109,1094,1,Asian,-1.24,76,67.47,1,3,112.0681,57,6
10011109,1094,1,Asian,-1.24,76,67.47,1,4,115.5878,57,6
10011109,1094,1,Asian,-1.24,76,67.47,1,5,112.4672,57,6
10011109,1094,1,Asian,-1.24,76,67.47,1,7,127.119,57,6
10011109,1094,1,Asian,-1.24,76,67.47,1,9,150.3674,57,6
10011109,1094,1,Asian,-1.24,76,67.47,1,11,156.5429,57,6
10011135,2219,1,Hispanic,-0.643,93,71.2,1,0,39.85,614,72
10011135,2219,1,Hispanic,-0.643,93,71.2,1,1,54.2592,614,72
10011135,2219,1,Hispanic,-0.643,93,71.2,1,2,57.275,614,72
10011135,2219,1,Hispanic,-0.643,93,71.2,1,3,75.8879,614,72
10011135,2219,1,Hispanic,-0.643,93,71.2,1,4,80.815,614,72
10011135,2219,1,Hispanic,-0.643,93,71.2,1,5,88.2682,614,72
10011135,2219,1,Hispanic,-0.643,93,71.2,1,7,97.3008,614,72
10011135,2219,1,Hispanic,-0.643,93,71.2,1,9,98.0258,614,72
10011135,2219,1,Hispanic,-0.643,93,71.2,1,11,108.2676,614,72
10011152,1772,1,Black,-0.073,100,64.73,1,0,55.3848,367,42
10011152,1772,1,Black,-0.073,100,64.73,1,1,66.5971,367,42
10011152,1772,1,Black,-0.073,100,64.73,1,2,70.0976,367,42
10011152,1772,1,Black,-0.073,100,64.73,1,3,79.2744,367,42
10011152,1772,1,Black,-0.073,100,64.73,1,4,79.9482,367,42
10011152,1772,1,Black,-0.073,100,64.73,1,5,96.4416,367,42
10011152,1772,1,Black,-0.073,100,64.73,1,7,111.167,367,42
10011152,1772,1,Black,-0.073,100,64.73,1,9,121.2272,367,42
10011152,1772,1,Black,-0.073,100,64.73,1,11,104.986,367,42
10011198,1198,1,Hispanic,-0.321,93,67.9,1,0,50.9567,98,11
10011198,1198,1,Hispanic,-0.321,93,67.9,1,1,74.9404,98,11
10011198,1198,1,Hispanic,-0.321,93,67.9,1,2,80.1689,98,11
10011198,1198,1,Hispanic,-0.321,93,67.9,1,3,95.9006,98,11
10011198,1198,1,Hispanic,-0.321,93,67.9,1,4,103.1379,98,11
10011198,1198,1,Hispanic,-0.321,93,67.9,1,5,112.5172,98,11
10011198,1198,1,Hispanic,-0.321,93,67.9,1,7,109.2956,98,11
10011198,1198,1,Hispanic,-0.321,93,67.9,1,9,124.2741,98,11
10011198,1198,1,Hispanic,-0.321,93,67.9,1,11,138.6886,98,11
10011241,2205,1,Hispanic,-0.861,100,69.67,1,0,62.039,603,70
10011241,2205,1,Hispanic,-0.861,100,69.67,1,1,70.9513,603,70
10011241,2205,1,Hispanic,-0.861,100,69.67,1,2,83.1077,603,70
10011241,2205,1,Hispanic,-0.861,100,69.67,1,3,94.7986,603,70
10011241,2205,1,Hispanic,-0.861,100,69.67,1,4,114.3914,603,70
10011241,2205,1,Hispanic,-0.861,100,69.67,1,5,109.1165,603,70
10011241,2205,1,Hispanic,-0.861,100,69.67,1,7,111.7986,603,70
10011241,2205,1,Hispanic,-0.861,100,69.67,1,9,126.1548,603,70
10011241,2205,1,Hispanic,-0.861,100,69.67,1,11,140.2227,603,70
10011285,1679,1,Hispanic,-1.08,82,59.57,1,0,42.1899,302,35
10011285,1679,1,Hispanic,-1.08,82,59.57,1,1,63.9645,302,35
10011285,1679,1,Hispanic,-1.08,82,59.57,1,2,69.9583,302,35
10011285,1679,1,Hispanic,-1.08,82,59.57,1,3,78.4575,302,35
10011285,1679,1,Hispanic,-1.08,82,59.57,1,4,81.7334,302,35
10011285,1679,1,Hispanic,-1.08,82,59.57,1,5,96.6402,302,35
10011285,1679,1,Hispanic,-1.08,82,59.57,1,7,113.0893,302,35
10011285,1679,1,Hispanic,-1.08,82,59.57,1,9,122.3288,302,35
10011285,1679,1,Hispanic,-1.08,82,59.57,1,11,117.8074,302,35
10011287,1906,1,White,-0.435,100,67.47,1,0,45.6184,470,55
10011287,1906,1,White,-0.435,100,67.47,1,1,54.6736,470,55
10011287,1906,1,White,-0.435,100,67.47,1,2,57.9184,470,55
10011287,1906,1,White,-0.435,100,67.47,1,3,81.8866,470,55
10011287,1906,1,White,-0.435,100,67.47,1,4,79.8724,470,55
10011287,1906,1,White,-0.435,100,67.47,1,5,83.1039,470,55
10011287,1906,1,White,-0.435,100,67.47,1,7,101.2687,470,55
10011287,1906,1,White,-0.435,100,67.47,1,9,109.3819,470,55
10011287,1906,1,White,-0.435,100,67.47,1,11,111.3094,470,55
10011324,2293,1,Hispanic,-0.651,100,69.53,1,0,50.9782,645,76
10011324,2293,1,Hispanic,-0.651,100,69.53,1,1,64.8546,645,76
10011324,2293,1,Hispanic,-0.651,100,69.53,1,2,66.516,645,76
10011324,2293,1,Hispanic,-0.651,100,69.53,1,3,71.0682,645,76
10011324,2293,1,Hispanic,-0.651,100,69.53,1,4,80.7746,645,76
10011324,2293,1,Hispanic,-0.651,100,69.53,1,5,102.9583,645,76
10011324,2293,1,Hispanic,-0.651,100,69.53,1,7,114.7613,645,76
10011324,2293,1,Hispanic,-0.651,100,69.53,1,9,126.9721,645,76
10011324,2293,1,Hispanic,-0.651,100,69.53,1,11,129.9541,645,76
10011365,2253,1,White,0.9945,100,68.73,1,0,78.8322,633,74
10011365,2253,1,White,0.9945,100,68.73,1,1,95.1501,633,74
10011365,2253,1,White,0.9945,100,68.73,1,2,103.5498,633,74
10011365,2253,1,White,0.9945,100,68.73,1,3,119.0407,633,74
10011365,2253,1,White,0.9945,100,68.73,1,4,122.8087,633,74
10011365,2253,1,White,0.9945,100,68.73,1,5,127.2462,633,74
10011365,2253,1,White,0.9945,100,68.73,1,7,138.0179,633,74
10011365,2253,1,White,0.9945,100,68.73,1,9,130.5662,633,74
10011365,2253,1,White,0.9945,100,68.73,1,11,153.5709,633,74
10011384,1554,1,Hispanic,-1.16,89,64.73,1,0,40.2585,245,29
10011384,1554,1,Hispanic,-1.16,89,64.73,1,1,45.7554,245,29
10011384,1554,1,Hispanic,-1.16,89,64.73,1,2,55.5792,245,29
10011384,1554,1,Hispanic,-1.16,89,64.73,1,3,68.1848,245,29
10011384,1554,1,Hispanic,-1.16,89,64.73,1,4,79.4491,245,29
10011384,1554,1,Hispanic,-1.16,89,64.73,1,5,95.8256,245,29
10011384,1554,1,Hispanic,-1.16,89,64.73,1,7,93.4533,245,29
10011384,1554,1,Hispanic,-1.16,89,64.73,1,9,114.923,245,29
10011384,1554,1,Hispanic,-1.16,89,64.73,1,11,126.0757,245,29
10011410,1679,1,Hispanic,0.2056,82,69.2,1,0,45.445,303,35
10011410,1679,1,Hispanic,0.2056,82,69.2,1,1,53.3868,303,35
10011410,1679,1,Hispanic,0.2056,82,69.2,1,2,67.0201,303,35
10011410,1679,1,Hispanic,0.2056,82,69.2,1,3,103.4415,303,35
10011410,1679,1,Hispanic,0.2056,82,69.2,1,4,100.5619,303,35
10011410,1679,1,Hispanic,0.2056,82,69.2,1,5,102.2893,303,35
10011410,1679,1,Hispanic,0.2056,82,69.2,1,7,111.1487,303,35
10011410,1679,1,Hispanic,0.2056,82,69.2,1,9,120.7226,303,35
10011410,1679,1,Hispanic,0.2056,82,69.2,1,11,125.7198,303,35
10011440,2071,1,Black,-1.27,90,70.53,1,0,63.4258,529,63
10011440,2071,1,Black,-1.27,90,70.53,1,1,71.4727,529,63
10011440,2071,1,Black,-1.27,90,70.53,1,2,83.5713,529,63
10011440,2071,1,Black,-1.27,90,70.53,1,3,101.2777,529,63
10011440,2071,1,Black,-1.27,90,70.53,1,4,96.2435,529,63
10011440,2071,1,Black,-1.27,90,70.53,1,5,103.9946,529,63
10011440,2071,1,Black,-1.27,90,70.53,1,7,107.8519,529,63
10011440,2071,1,Black,-1.27,90,70.53,1,9,113.5071,529,63
10011440,2071,1,Black,-1.27,90,70.53,1,11,119.0713,529,63
10011452,2086,1,Hispanic,-1.46,88,50.7,1,0,37.3866,543,64
10011452,2086,1,Hispanic,-1.46,88,50.7,1,1,60.0086,543,64
10011452,2086,1,Hispanic,-1.46,88,50.7,1,2,62.7281,543,64
10011452,2086,1,Hispanic,-1.46,88,50.7,1,3,67.4024,543,64
10011452,2086,1,Hispanic,-1.46,88,50.7,1,4,86.1183,543,64
10011452,2086,1,Hispanic,-1.46,88,50.7,1,5,106.2445,543,64
10011452,2086,1,Hispanic,-1.46,88,50.7,1,7,121.1872,543,64
10011452,2086,1,Hispanic,-1.46,88,50.7,1,9,130.5461,543,64
10011452,2086,1,Hispanic,-1.46,88,50.7,1,11,134.0292,543,64
10011515,1289,1,Hispanic,-1,99,66.03,1,0,42.9575,128,14
10011515,1289,1,Hispanic,-1,99,66.03,1,1,47.5896,128,14
10011515,1289,1,Hispanic,-1,99,66.03,1,2,68.7797,128,14
10011515,1289,1,Hispanic,-1,99,66.03,1,3,107.3421,128,14
10011515,1289,1,Hispanic,-1,99,66.03,1,4,101.6809,128,14
10011515,1289,1,Hispanic,-1,99,66.03,1,5,113.938,128,14
10011515,1289,1,Hispanic,-1,99,66.03,1,7,107.9791,128,14
10011515,1289,1,Hispanic,-1,99,66.03,1,9,123.8823,128,14
10011515,1289,1,Hispanic,-1,99,66.03,1,11,135.8209,128,14
10011528,2253,1,White,1.582,100,60.07,1,0,81.838,634,74
10011528,2253,1,White,1.582,100,60.07,1,1,101.5749,634,74
10011528,2253,1,White,1.582,100,60.07,1,2,110.021,634,74
10011528,2253,1,White,1.582,100,60.07,1,3,109.4917,634,74
10011528,2253,1,White,1.582,100,60.07,1,4,124.388,634,74
10011528,2253,1,White,1.582,100,60.07,1,5,130.9228,634,74
10011528,2253,1,White,1.582,100,60.07,1,7,139.5856,634,74
10011528,2253,1,White,1.582,100,60.07,1,9,148.6807,634,74
10011528,2253,1,White,1.582,100,60.07,1,11,151.3429,634,74
10011535,1499,1,Hispanic,-0.68,91,67.9,1,0,47.5857,212,25
10011535,1499,1,Hispanic,-0.68,91,67.9,1,1,61.0052,212,25
10011535,1499,1,Hispanic,-0.68,91,67.9,1,2,70.1575,212,25
10011535,1499,1,Hispanic,-0.68,91,67.9,1,3,81.2982,212,25
10011535,1499,1,Hispanic,-0.68,91,67.9,1,4,100.7515,212,25
10011535,1499,1,Hispanic,-0.68,91,67.9,1,5,108.6232,212,25
10011535,1499,1,Hispanic,-0.68,91,67.9,1,7,101.5997,212,25
10011535,1499,1,Hispanic,-0.68,91,67.9,1,9,120.0185,212,25
10011535,1499,1,Hispanic,-0.68,91,67.9,1,11,109.3337,212,25
10011541,1681,1,Hispanic,-0.892,80,69.5,1,0,45.1837,310,36
10011541,1681,1,Hispanic,-0.892,80,69.5,1,1,57.5309,310,36
10011541,1681,1,Hispanic,-0.892,80,69.5,1,2,59.3506,310,36
10011541,1681,1,Hispanic,-0.892,80,69.5,1,3,59.657,310,36
10011541,1681,1,Hispanic,-0.892,80,69.5,1,4,72.5674,310,36
10011541,1681,1,Hispanic,-0.892,80,69.5,1,5,71.1386,310,36
10011541,1681,1,Hispanic,-0.892,80,69.5,1,7,83.0877,310,36
10011541,1681,1,Hispanic,-0.892,80,69.5,1,9,86.6507,310,36
10011541,1681,1,Hispanic,-0.892,80,69.5,1,11,108.3214,310,36
10011571,1496,1,Hispanic,-1.06,100,66.83,1,0,53.2682,201,24
10011571,1496,1,Hispanic,-1.06,100,66.83,1,1,62.6225,201,24
10011571,1496,1,Hispanic,-1.06,100,66.83,1,2,67.0005,201,24
10011571,1496,1,Hispanic,-1.06,100,66.83,1,3,81.711,201,24
10011571,1496,1,Hispanic,-1.06,100,66.83,1,4,86.48,201,24
10011571,1496,1,Hispanic,-1.06,100,66.83,1,5,97.9684,201,24
10011571,1496,1,Hispanic,-1.06,100,66.83,1,7,123.0577,201,24
10011571,1496,1,Hispanic,-1.06,100,66.83,1,9,114.6225,201,24
10011571,1496,1,Hispanic,-1.06,100,66.83,1,11,127.5402,201,24
10011594,1309,1,Black,0.0298,79,61.8,1,0,44.189,132,15
10011594,1309,1,Black,0.0298,79,61.8,1,1,50.8019,132,15
10011594,1309,1,Black,0.0298,79,61.8,1,2,56.5407,132,15
10011594,1309,1,Black,0.0298,79,61.8,1,3,71.5337,132,15
10011594,1309,1,Black,0.0298,79,61.8,1,4,82.7195,132,15
10011594,1309,1,Black,0.0298,79,61.8,1,5,84.8024,132,15
10011594,1309,1,Black,0.0298,79,61.8,1,7,96.2325,132,15
10011594,1309,1,Black,0.0298,79,61.8,1,9,116.1617,132,15
10011594,1309,1,Black,0.0298,79,61.8,1,11,109.871,132,15
10011595,1066,1,Hispanic,-0.916,100,70.3,1,0,51.2623,30,3
10011595,1066,1,Hispanic,-0.916,100,70.3,1,1,61.2583,30,3
10011595,1066,1,Hispanic,-0.916,100,70.3,1,2,68.1367,30,3
10011595,1066,1,Hispanic,-0.916,100,70.3,1,3,81.5135,30,3
10011595,1066,1,Hispanic,-0.916,100,70.3,1,4,90.2886,30,3
10011595,1066,1,Hispanic,-0.916,100,70.3,1,5,96.8346,30,3
10011595,1066,1,Hispanic,-0.916,100,70.3,1,7,109.2956,30,3
10011595,1066,1,Hispanic,-0.916,100,70.3,1,9,130.6684,30,3
10011595,1066,1,Hispanic,-0.916,100,70.3,1,11,139.5331,30,3
10011597,1700,1,Hispanic,-0.744,82,61.63,1,0,44.8103,319,37
10011597,1700,1,Hispanic,-0.744,82,61.63,1,1,55.6733,319,37
10011597,1700,1,Hispanic,-0.744,82,61.63,1,2,61.079,319,37
10011597,1700,1,Hispanic,-0.744,82,61.63,1,3,76.3439,319,37
10011597,1700,1,Hispanic,-0.744,82,61.63,1,4,86.5244,319,37
10011597,1700,1,Hispanic,-0.744,82,61.63,1,5,102.442,319,37
10011597,1700,1,Hispanic,-0.744,82,61.63,1,7,116.1638,319,37
10011597,1700,1,Hispanic,-0.744,82,61.63,1,9,130.7746,319,37
10011597,1700,1,Hispanic,-0.744,82,61.63,1,11,143.7404,319,37
10011616,1595,1,White,-1.02,75,62.7,1,0,56.1184,284,33
10011616,1595,1,White,-1.02,75,62.7,1,1,69.0735,284,33
10011616,1595,1,White,-1.02,75,62.7,1,2,75.5248,284,33
10011616,1595,1,White,-1.02,75,62.7,1,3,102.9378,284,33
10011616,1595,1,White,-1.02,75,62.7,1,4,110.3767,284,33
10011616,1595,1,White,-1.02,75,62.7,1,5,113.9268,284,33
10011616,1595,1,White,-1.02,75,62.7,1,7,129.6608,284,33
10011616,1595,1,White,-1.02,75,62.7,1,9,130.4698,284,33
10011616,1595,1,White,-1.02,75,62.7,1,11,145.6622,284,33
10011650,2269,1,White,-0.929,100,66.5,1,0,45.5586,641,75
10011650,2269,1,White,-0.929,100,66.5,1,1,55.3826,641,75
10011650,2269,1,White,-0.929,100,66.5,1,2,54.0845,641,75
10011650,2269,1,White,-0.929,100,66.5,1,3,79.6101,641,75
10011650,2269,1,White,-0.929,100,66.5,1,4,80.2706,641,75
10011650,2269,1,White,-0.929,100,66.5,1,5,104.6972,641,75
10011650,2269,1,White,-0.929,100,66.5,1,7,96.9646,641,75
10011650,2269,1,White,-0.929,100,66.5,1,9,128.2313,641,75
10011650,2269,1,White,-0.929,100,66.5,1,11,129.9562,641,75
10011664,2071,1,Black,-0.3,90,69.17,1,0,50.8317,530,63
10011664,2071,1,Black,-0.3,90,69.17,1,1,54.4398,530,63
10011664,2071,1,Black,-0.3,90,69.17,1,2,64.8664,530,63
10011664,2071,1,Black,-0.3,90,69.17,1,3,79.8148,530,63
10011664,2071,1,Black,-0.3,90,69.17,1,4,77.6614,530,63
10011664,2071,1,Black,-0.3,90,69.17,1,5,96.9296,530,63
10011664,2071,1,Black,-0.3,90,69.17,1,7,97.2179,530,63
10011664,2071,1,Black,-0.3,90,69.17,1,9,112.9434,530,63
10011664,2071,1,Black,-0.3,90,69.17,1,11,114.6142,530,63
10011670,2071,1,Black,-0.562,90,71.8,1,0,54.1685,531,63
10011670,2071,1,Black,-0.562,90,71.8,1,1,57.7534,531,63
